date,sl,offered,Aband,ASA,staff
5/10/2023 10:00,0.26,1423,272,2.38,744
5/10/2023 10:15,0.05,1543,406,3.93,726
5/10/2023 10:30,0.03,1550,412,4.39,733
5/10/2023 10:45,0.04,1582,421,3.97,727
5/10/2023 11:00,0.04,1600,466,4.62,711
5/10/2023 11:15,0.04,1600,405,4.4,727
5/10/2023 11:30,0.05,1652,430,4.21,724
5/10/2023 11:45,0.04,1511,374,4.24,705
5/10/2023 12:00,0.07,1372,326,3.82,630
5/10/2023 12:15,0.16,1614,265,2.79,704
5/10/2023 12:30,0.14,1522,285,2.94,701
5/10/2023 12:45,0.09,1440,284,3.15,679
5/10/2023 13:00,0.04,1364,353,4.1,621
5/10/2023 13:15,0.03,1496,398,4.71,631
5/10/2023 13:30,0.03,1542,429,4.4,640
5/10/2023 13:45,0.03,1505,450,4.96,645
5/10/2023 14:00,0.04,1496,320,4.22,658
5/10/2023 14:15,0.05,1484,299,3.55,683
5/10/2023 14:30,0.12,1471,227,2.91,709
5/10/2023 14:45,0.3,1382,163,2.25,720
5/10/2023 15:00,0.16,1487,251,2.65,712
5/10/2023 15:15,0.27,1387,144,2.33,733
5/10/2023 15:30,0.4,1339,102,1.98,733
5/10/2023 15:45,0.71,1325,93,1.62,739
5/10/2023 16:00,0.23,1422,236,2.33,715
5/10/2023 16:15,0.1,1522,276,2.98,719
5/10/2023 16:30,0.15,1403,199,2.67,714
5/10/2023 16:45,0.17,1258,223,2.6,691
5/10/2023 17:00,0.08,1228,257,3.36,625
5/10/2023 17:15,0.07,1357,279,3.26,642
5/10/2023 17:30,0.08,1220,209,3.11,639
5/10/2023 17:45,0.07,1105,242,3.25,622
5/10/2023 18:00,0.12,1245,226,2.98,582
5/10/2023 18:15,0.28,1209,223,2.26,592
5/10/2023 18:30,0.28,1217,202,2.26,600
5/10/2023 18:45,0.28,994,152,2.2,579
5/10/2023 19:00,0.15,1038,210,2.57,533
5/10/2023 19:15,0.09,999,228,2.93,516
5/10/2023 19:30,0.25,914,147,2.27,516
5/10/2023 19:45,0.23,944,182,2.31,502
5/10/2023 20:00,0.14,923,176,2.71,504
5/10/2023 20:15,0.15,970,189,2.75,499
5/10/2023 20:30,0.59,908,91,1.71,501
5/10/2023 20:45,0.82,737,94,1.31,506
5/10/2023 21:00,0.12,180,35,3.29,425
5/10/2023 21:15,1,0,0,0,117
5/11/2023 9:00,0.82,1639,85,0.68,696
5/11/2023 9:15,0.27,1452,185,2.15,795
5/11/2023 9:30,0.35,1466,173,2.03,780
5/11/2023 9:45,0.23,1437,209,2.41,788
5/11/2023 10:00,0.23,1595,239,2.46,776
5/11/2023 10:15,0.16,1379,178,2.63,785
5/11/2023 10:30,0.16,1435,203,2.69,785
5/11/2023 10:45,0.05,1551,380,3.4,790
5/11/2023 11:00,0.05,1585,385,3.86,752
5/11/2023 11:15,0.1,1598,303,3.21,781
5/11/2023 11:30,0.18,1486,202,2.6,767
5/11/2023 11:45,0.2,1412,202,2.57,757
5/11/2023 12:00,0.07,1586,403,3.69,663
5/11/2023 12:15,0.05,1735,305,3.57,749
5/11/2023 12:30,0.1,1616,273,3.06,754
5/11/2023 12:45,0.08,1542,332,3.34,706
5/11/2023 13:00,0.03,1457,431,4.7,624
5/11/2023 13:15,0.04,1520,416,4.86,613
5/11/2023 13:30,0.04,1586,392,4.52,647
5/11/2023 13:45,0.07,1476,266,3.71,678
5/11/2023 14:00,0.18,1405,163,2.61,724
5/11/2023 14:15,0.2,1373,165,2.48,741
5/11/2023 14:30,0.32,1458,151,2.07,760
5/11/2023 14:45,0.31,1397,173,2.12,756
5/11/2023 15:00,0.11,1481,221,2.84,697
5/11/2023 15:15,0.24,1343,135,2.25,732
5/11/2023 15:30,0.23,1439,163,2.27,720
5/11/2023 15:45,0.18,1396,164,2.57,716
5/11/2023 16:00,0.19,1331,158,2.5,682
5/11/2023 16:15,0.11,1481,234,2.81,728
5/11/2023 16:30,0.11,1498,218,2.94,757
5/11/2023 16:45,0.12,1343,251,2.83,729
5/11/2023 17:00,0.05,1399,378,3.85,659
5/11/2023 17:15,0.05,1453,297,3.89,685
5/11/2023 17:30,0.1,1296,196,3.07,674
5/11/2023 17:45,0.15,1198,275,2.97,647
5/11/2023 18:00,0.06,1303,316,3.88,585
5/11/2023 18:15,0.14,1220,228,2.89,590
5/11/2023 18:30,0.17,1240,273,2.49,616
5/11/2023 18:45,0.1,1092,230,2.88,608
5/11/2023 19:00,0.08,1062,243,2.99,576
5/11/2023 19:15,0.05,1045,270,3.43,564
5/11/2023 19:30,0.05,1081,280,3.86,538
5/11/2023 19:45,0.08,1095,267,3.14,550
5/11/2023 20:00,0.09,1050,239,3.1,559
5/11/2023 20:15,0.12,984,190,2.81,553
5/11/2023 20:30,0.22,1021,188,2.4,573
5/11/2023 20:45,0.16,949,189,2.54,577
5/11/2023 21:00,0.03,190,35,4.09,463
5/11/2023 21:15,1,0,0,0,134
5/12/2023 9:00,0.71,1657,149,0.9,640
5/12/2023 9:15,0.15,1474,270,3,745
5/12/2023 9:30,0.16,1437,206,2.89,764
5/12/2023 9:45,0.24,1429,207,2.36,767
5/12/2023 10:00,0.12,1534,325,3,769
5/12/2023 10:15,0.04,1558,337,3.9,741
5/12/2023 10:30,0.06,1464,283,3.52,746
5/12/2023 10:45,0.1,1473,277,3.02,736
5/12/2023 11:00,0.05,1577,316,3.7,745
5/12/2023 11:15,0.06,1557,291,3.47,792
5/12/2023 11:30,0.08,1529,277,3.15,779
5/12/2023 11:45,0.11,1422,244,2.92,759
5/12/2023 12:00,0.06,1444,346,3.55,672
5/12/2023 12:15,0.06,1771,327,3.49,740
5/12/2023 12:30,0.07,1708,355,3.38,718
5/12/2023 12:45,0.03,1570,396,4.15,675
5/12/2023 13:00,0.03,1495,497,5.41,603
5/12/2023 13:15,0.04,1570,474,5.37,614
5/12/2023 13:30,0.04,1629,454,5.08,635
5/12/2023 13:45,0.03,1480,377,4.55,652
5/12/2023 14:00,0.05,1456,297,3.88,652
5/12/2023 14:15,0.05,1558,309,3.58,676
5/12/2023 14:30,0.08,1463,234,3.19,704
5/12/2023 14:45,0.05,1559,341,3.4,734
5/12/2023 15:00,0.05,1593,323,3.89,731
5/12/2023 15:15,0.11,1469,203,2.89,761
5/12/2023 15:30,0.07,1538,283,3.15,739
5/12/2023 15:45,0.06,1475,274,3.3,744
5/12/2023 16:00,0.04,1476,333,3.82,690
5/12/2023 16:15,0.07,1534,312,3.41,726
5/12/2023 16:30,0.07,1478,261,3.29,754
5/12/2023 16:45,0.15,1393,265,2.77,742
5/12/2023 17:00,0.04,1361,352,4.29,623
5/12/2023 17:15,0.04,1407,311,4.03,628
5/12/2023 17:30,0.07,1488,339,3.72,623
5/12/2023 17:45,0.07,1289,362,3.66,621
5/12/2023 18:00,0.04,1342,363,4.41,560
5/12/2023 18:15,0.05,1299,343,3.61,591
5/12/2023 18:30,0.12,1243,263,3.05,582
5/12/2023 18:45,0.15,1146,207,2.7,595
5/12/2023 19:00,0.09,1151,286,3.13,580
5/12/2023 19:15,0.06,1123,298,3.41,570
5/12/2023 19:30,0.04,1164,338,3.58,559
5/12/2023 19:45,0.09,1175,300,3.33,572
5/12/2023 20:00,0.06,1126,350,4.02,545
5/12/2023 20:15,0.04,1204,359,4.07,558
5/12/2023 20:30,0.14,1112,221,2.92,593
5/12/2023 20:45,0.19,986,200,2.46,590
5/12/2023 21:00,0.02,218,22,4.59,497
5/12/2023 21:15,1,0,0,0,162
5/13/2023 9:00,0.95,1602,20,0.54,694
5/13/2023 9:15,0.96,1311,37,1.08,799
5/13/2023 9:30,0.96,1352,40,1.02,817
5/13/2023 9:45,0.95,1370,50,0.94,830
5/13/2023 10:00,0.51,1570,221,1.79,815
5/13/2023 10:15,0.08,1886,501,3.55,788
5/13/2023 10:30,0.07,1681,329,3.61,793
5/13/2023 10:45,0.07,1536,291,3.34,789
5/13/2023 11:00,0.09,1643,356,3.39,783
5/13/2023 11:15,0.06,1639,363,3.66,785
5/13/2023 11:30,0.12,1612,311,2.92,772
5/13/2023 11:45,0.08,1629,310,3.19,766
5/13/2023 12:00,0.08,1448,344,3.7,653
5/13/2023 12:15,0.1,1648,300,3.17,720
5/13/2023 12:30,0.11,1578,268,3.05,724
5/13/2023 12:45,0.11,1472,297,2.98,696
5/13/2023 13:00,0.05,1429,396,4.13,623
5/13/2023 13:15,0.06,1440,312,3.89,637
5/13/2023 13:30,0.07,1408,287,3.47,660
5/13/2023 13:45,0.06,1545,378,3.88,687
5/13/2023 14:00,0.07,1475,275,3.47,708
5/13/2023 14:15,0.38,1370,126,2.04,741
5/13/2023 14:30,0.29,1671,248,2.33,765
5/13/2023 14:45,0.13,1676,339,2.81,763
5/13/2023 15:00,0.12,1533,263,2.86,760
5/13/2023 15:15,0.11,1509,235,2.96,761
5/13/2023 15:30,0.4,1418,122,1.96,760
5/13/2023 15:45,0.69,1395,119,1.61,784
5/13/2023 16:00,0.2,1550,218,2.44,743
5/13/2023 16:15,0.17,1547,238,2.43,750
5/13/2023 16:30,0.16,1558,228,2.6,775
5/13/2023 16:45,0.69,1209,66,1.62,761
5/13/2023 17:00,0.19,1182,169,2.4,667
5/13/2023 17:15,0.16,1332,170,2.45,687
5/13/2023 17:30,0.26,1250,135,2.23,701
5/13/2023 17:45,0.22,1231,241,2.33,674
5/13/2023 18:00,0.19,1248,203,2.46,625
5/13/2023 18:15,0.46,1123,147,1.83,636
5/13/2023 18:30,0.91,1090,87,0.99,636
5/13/2023 18:45,0.92,1078,75,0.99,636
5/13/2023 19:00,0.34,1136,210,2.08,614
5/13/2023 19:15,0.5,1060,132,1.77,596
5/13/2023 19:30,0.77,967,94,1.52,601
5/13/2023 19:45,0.85,953,107,1.46,582
5/13/2023 20:00,0.62,1027,126,1.67,588
5/13/2023 20:15,0.79,1076,111,1.4,610
5/13/2023 20:30,0.96,995,36,0.61,627
5/13/2023 20:45,0.98,793,10,0.17,622
5/13/2023 21:00,0.91,81,6,1.03,520
5/13/2023 21:15,1,0,0,0,154
5/14/2023 9:00,0.91,1477,36,0.46,697
5/14/2023 9:15,0.41,1282,111,1.83,817
5/14/2023 9:30,0.61,1225,69,1.58,822
5/14/2023 9:45,0.72,1221,89,1.48,824
5/14/2023 10:00,0.44,1427,161,1.76,812
5/14/2023 10:15,0.36,1451,173,1.97,804
5/14/2023 10:30,0.41,1389,117,1.93,816
5/14/2023 10:45,0.37,1334,116,1.95,811
5/14/2023 11:00,0.32,1338,166,2.08,781
5/14/2023 11:15,0.35,1414,154,2.03,810
5/14/2023 11:30,0.35,1362,161,2.05,796
5/14/2023 11:45,0.43,1374,144,1.85,785
5/14/2023 12:00,0.14,1276,244,2.58,689
5/14/2023 12:15,0.2,1453,190,2.44,728
5/14/2023 12:30,0.42,1313,101,1.92,720
5/14/2023 12:45,0.47,1260,174,1.88,700
5/14/2023 13:00,0.05,1446,397,3.75,614
5/14/2023 13:15,0.05,1265,279,3.81,622
5/14/2023 13:30,0.07,1207,220,3.05,629
5/14/2023 13:45,0.09,1291,286,3.15,673
5/14/2023 14:00,0.28,1261,121,2.36,710
5/14/2023 14:15,0.74,1201,79,1.54,747
5/14/2023 14:30,0.46,1360,161,1.83,775
5/14/2023 14:45,0.38,1316,123,1.93,785
5/14/2023 15:00,0.64,1225,108,1.72,754
5/14/2023 15:15,0.86,1175,77,1.42,771
5/14/2023 15:30,0.45,1257,128,1.79,749
5/14/2023 15:45,0.28,1297,185,2.1,732
5/14/2023 16:00,0.1,1490,298,2.82,721
5/14/2023 16:15,0.16,1319,173,2.72,758
5/14/2023 16:30,0.25,1206,144,2.28,764
5/14/2023 16:45,0.19,1262,198,2.42,737
5/14/2023 17:00,0.05,1227,280,3.49,641
5/14/2023 17:15,0.08,1247,228,3.03,677
5/14/2023 17:30,0.19,1227,162,2.45,684
5/14/2023 17:45,0.16,1137,240,2.52,662
5/14/2023 18:00,0.05,1162,293,3.41,595
5/14/2023 18:15,0.09,1053,256,2.87,602
5/14/2023 18:30,0.13,1052,230,2.8,597
5/14/2023 18:45,0.24,974,195,2.34,592
5/14/2023 19:00,0.09,959,244,2.93,564
5/14/2023 19:15,0.05,1012,288,3.32,556
5/14/2023 19:30,0.07,995,233,2.94,558
5/14/2023 19:45,0.07,981,229,3.06,560
5/14/2023 20:00,0.09,981,235,2.94,562
5/14/2023 20:15,0.21,871,137,2.47,571
5/14/2023 20:30,0.8,842,74,1.41,585
5/14/2023 20:45,0.51,774,106,1.89,578
5/14/2023 21:00,0.05,158,23,3.35,503
5/14/2023 21:15,1,0,0,0,163
5/15/2023 9:00,0.9,1362,47,0.45,651
5/15/2023 9:15,0.31,1212,151,2.04,758
5/15/2023 9:30,0.73,1139,57,1.43,759
5/15/2023 9:45,0.69,1057,76,1.48,749
5/15/2023 10:00,0.77,1160,65,1.3,759
5/15/2023 10:15,0.28,1238,162,2.07,754
5/15/2023 10:30,0.21,1270,193,2.3,756
5/15/2023 10:45,0.15,1162,186,2.54,738
5/15/2023 11:00,0.21,1123,140,2.29,710
5/15/2023 11:15,0.47,1139,93,1.83,736
5/15/2023 11:30,0.77,1129,79,1.56,743
5/15/2023 11:45,0.45,1164,153,1.8,745
5/15/2023 12:00,0.18,1155,226,2.49,624
5/15/2023 12:15,0.15,1247,203,2.55,636
5/15/2023 12:30,0.45,1238,102,1.84,664
5/15/2023 12:45,0.41,1041,155,2.02,639
5/15/2023 13:00,0.07,1063,265,3.39,561
5/15/2023 13:15,0.16,1044,176,2.66,570
5/15/2023 13:30,0.31,1085,156,2.09,594
5/15/2023 13:45,0.24,1187,177,2.29,602
5/15/2023 14:00,0.33,1158,126,2.19,641
5/15/2023 14:15,0.3,1132,126,2.14,697
5/15/2023 14:30,0.59,1201,100,1.78,733
5/15/2023 14:45,0.66,1083,71,1.62,737
5/15/2023 15:00,0.37,1159,140,1.89,668
5/15/2023 15:15,0.29,1163,148,2.16,703
5/15/2023 15:30,0.37,1151,129,2.08,694
5/15/2023 15:45,0.43,1086,112,1.86,697
5/15/2023 16:00,0.5,1145,108,1.8,671
5/15/2023 16:15,0.46,1132,135,1.83,701
5/15/2023 16:30,0.71,1114,71,1.54,703
5/15/2023 16:45,0.56,1049,121,1.67,670
5/15/2023 17:00,0.17,1151,210,2.52,620
5/15/2023 17:15,0.12,1207,232,2.59,639
5/15/2023 17:30,0.11,1114,176,2.9,621
5/15/2023 17:45,0.12,922,204,2.77,608
5/15/2023 18:00,0.05,1124,286,3.43,553
5/15/2023 18:15,0.19,1015,195,2.46,580
5/15/2023 18:30,0.44,977,146,1.88,595
5/15/2023 18:45,0.64,962,136,1.57,595
5/15/2023 19:00,0.22,993,224,2.37,553
5/15/2023 19:15,0.23,959,182,2.3,555
5/15/2023 19:30,0.28,939,180,2.24,549
5/15/2023 19:45,0.25,892,206,2.29,536
5/15/2023 20:00,0.09,887,194,2.87,526
5/15/2023 20:15,0.36,789,102,2.08,542
5/15/2023 20:30,0.92,768,54,1.23,570
5/15/2023 20:45,0.9,681,62,0.69,573
5/15/2023 21:00,0.23,136,17,2.27,480
5/15/2023 21:15,1,0,0,0,176
5/16/2023 9:00,1,1249,3,0.23,670
5/16/2023 9:15,0.97,1008,30,0.95,733
5/16/2023 9:30,1,974,0,0.35,730
5/16/2023 9:45,0.99,870,8,0.46,709
5/16/2023 10:00,0.95,1022,40,0.7,728
5/16/2023 10:15,0.92,1108,53,1.19,720
5/16/2023 10:30,0.75,1063,89,1.54,723
5/16/2023 10:45,0.35,1083,102,1.97,726
5/16/2023 11:00,0.37,1138,132,1.99,722
5/16/2023 11:15,0.39,1111,122,1.98,744
5/16/2023 11:30,0.4,1131,153,1.95,742
5/16/2023 11:45,0.75,1114,92,1.56,729
5/16/2023 12:00,0.41,1016,129,2,645
5/16/2023 12:15,0.92,1170,27,0.9,718
5/16/2023 12:30,0.99,1055,4,0.52,699
5/16/2023 12:45,0.82,991,70,1.13,665
5/16/2023 13:00,0.23,1043,137,2.24,604
5/16/2023 13:15,0.66,1032,62,1.66,640
5/16/2023 13:30,0.92,996,36,1.18,664
5/16/2023 13:45,0.9,982,53,1.2,664
5/16/2023 14:00,0.73,1183,81,1.55,667
5/16/2023 14:15,0.92,1019,61,1.08,687
5/16/2023 14:30,0.97,1133,20,0.71,714
5/16/2023 14:45,0.99,1054,4,0.24,716
5/16/2023 15:00,0.99,1010,3,0.25,718
5/16/2023 15:15,0.99,1035,8,0.36,717
5/16/2023 15:30,0.99,1106,9,0.38,707
5/16/2023 15:45,0.96,1012,36,0.84,672
5/16/2023 16:00,0.84,1085,67,1.46,649
5/16/2023 16:15,0.95,1094,45,1.13,673
5/16/2023 16:30,0.98,1111,24,0.59,713
5/16/2023 16:45,0.99,994,10,0.39,717
5/16/2023 17:00,0.68,933,69,1.23,648
5/16/2023 17:15,0.51,1066,96,1.77,628
5/16/2023 17:30,0.43,1083,97,1.88,639
5/16/2023 17:45,0.37,911,139,2.02,617
5/16/2023 18:00,0.3,1118,173,2.12,563
5/16/2023 18:15,0.71,981,91,1.45,596
5/16/2023 18:30,0.94,886,51,0.98,586
5/16/2023 18:45,0.75,860,107,1.39,561
5/16/2023 19:00,0.54,909,118,1.73,524
5/16/2023 19:15,0.86,796,68,1.35,519
5/16/2023 19:30,0.84,814,100,1.35,523
5/16/2023 19:45,0.83,832,93,1.41,521
5/16/2023 20:00,0.72,816,103,1.54,504
5/16/2023 20:15,0.72,822,102,1.5,495
5/16/2023 20:30,0.93,797,57,0.81,522
5/16/2023 20:45,0.95,663,30,0.35,528
5/16/2023 21:00,0.48,104,15,2.28,458
5/16/2023 21:15,1,0,0,0,121
5/17/2023 9:00,0.99,1260,9,0.31,692
5/17/2023 9:15,0.96,1041,36,1.05,758
5/17/2023 9:30,0.97,1018,26,0.91,761
5/17/2023 9:45,0.97,928,24,0.8,744
5/17/2023 10:00,0.96,1065,36,0.95,767
5/17/2023 10:15,0.77,999,68,1.55,730
5/17/2023 10:30,0.53,1137,129,1.87,745
5/17/2023 10:45,0.48,1115,119,1.88,753
5/17/2023 11:00,0.37,1131,139,2.11,741
5/17/2023 11:15,0.41,1175,110,2.08,764
5/17/2023 11:30,0.78,1106,77,1.49,772
5/17/2023 11:45,0.95,1028,42,0.99,769
5/17/2023 12:00,0.67,956,67,1.51,686
5/17/2023 12:15,0.96,1121,9,0.49,757
5/17/2023 12:30,0.98,1042,13,0.43,752
5/17/2023 12:45,0.99,966,5,0.33,750
5/17/2023 13:00,0.72,933,86,1.31,646
5/17/2023 13:15,0.75,1064,87,1.63,657
5/17/2023 13:30,0.79,1059,76,1.49,670
5/17/2023 13:45,0.86,990,85,1.52,676
5/17/2023 14:00,0.89,1015,59,1.49,685
5/17/2023 14:15,0.9,1020,59,1.45,714
5/17/2023 14:30,0.96,952,17,0.67,713
5/17/2023 14:45,0.99,888,3,0.27,738
5/17/2023 15:00,0.99,940,6,0.26,732
5/17/2023 15:15,0.98,938,8,0.33,713
5/17/2023 15:30,0.99,971,7,0.32,732
5/17/2023 15:45,0.99,959,6,0.31,713
5/17/2023 16:00,0.99,953,3,0.32,667
5/17/2023 16:15,0.99,1030,8,0.36,699
5/17/2023 16:30,0.99,1096,11,0.43,711
5/17/2023 16:45,0.98,1000,16,0.53,714
5/17/2023 17:00,0.52,1048,126,1.79,654
5/17/2023 17:15,0.26,1142,141,2.16,664
5/17/2023 17:30,0.39,1191,139,1.99,685
5/17/2023 17:45,0.73,982,82,1.55,684
5/17/2023 18:00,0.53,1126,160,1.79,656
5/17/2023 18:15,0.55,1082,176,1.79,655
5/17/2023 18:30,0.49,1084,161,1.83,638
5/17/2023 18:45,0.85,944,96,1.23,636
5/17/2023 19:00,0.45,991,189,1.97,582
5/17/2023 19:15,0.52,896,150,1.81,570
5/17/2023 19:30,0.84,888,109,1.37,564
5/17/2023 19:45,0.89,777,73,1.11,566
5/17/2023 20:00,0.9,804,65,1.1,551
5/17/2023 20:15,0.89,806,83,1.09,564
5/17/2023 20:30,0.95,787,33,0.7,575
5/17/2023 20:45,0.95,649,28,0.3,567
5/17/2023 21:00,0.63,87,14,1.43,459
5/17/2023 21:15,1,0,0,0,133
5/18/2023 9:00,0.99,1410,14,0.26,740
5/18/2023 9:15,0.97,1182,29,0.81,827
5/18/2023 9:30,0.99,1045,2,0.26,833
5/18/2023 9:45,0.99,1058,5,0.24,813
5/18/2023 10:00,0.98,1141,23,0.41,774
5/18/2023 10:15,0.97,1167,33,0.83,789
5/18/2023 10:30,0.97,1176,26,0.65,798
5/18/2023 10:45,0.98,1050,5,0.31,794
5/18/2023 11:00,0.97,1049,16,0.56,768
5/18/2023 11:15,0.94,1080,60,1.04,773
5/18/2023 11:30,0.96,1154,30,0.91,768
5/18/2023 11:45,0.99,1076,3,0.23,756
5/18/2023 12:00,0.96,1026,34,0.65,680
5/18/2023 12:15,0.99,1222,6,0.39,733
5/18/2023 12:30,0.98,1128,16,0.47,715
5/18/2023 12:45,0.96,1064,35,0.9,691
5/18/2023 13:00,0.76,1030,92,1.46,624
5/18/2023 13:15,0.88,1007,43,1.35,656
5/18/2023 13:30,0.94,970,38,1.16,687
5/18/2023 13:45,0.97,959,23,0.72,704
5/18/2023 14:00,0.98,1054,14,0.34,697
5/18/2023 14:15,0.99,963,4,0.26,710
5/18/2023 14:30,0.99,1012,2,0.24,706
5/18/2023 14:45,0.99,1038,12,0.46,704
5/18/2023 15:00,0.98,998,14,0.53,703
5/18/2023 15:15,0.99,1052,2,0.38,739
5/18/2023 15:30,0.99,1004,7,0.27,731
5/18/2023 15:45,0.99,1062,5,0.22,737
5/18/2023 16:00,0.96,1037,35,0.66,713
5/18/2023 16:15,0.94,1060,47,0.92,704
5/18/2023 16:30,0.95,1165,54,1.19,721
5/18/2023 16:45,0.95,1054,40,0.97,735
5/18/2023 17:00,0.59,1083,95,1.71,651
5/18/2023 17:15,0.83,1113,51,1.36,691
5/18/2023 17:30,0.97,1138,31,0.86,693
5/18/2023 17:45,0.87,978,63,1.03,673
5/18/2023 18:00,0.67,1114,138,1.55,607
5/18/2023 18:15,0.86,1095,124,1.16,657
5/18/2023 18:30,0.92,1064,77,1.19,659
5/18/2023 18:45,0.9,955,89,1.02,647
5/18/2023 19:00,0.78,955,115,1.41,606
5/18/2023 19:15,0.31,929,179,2.16,578
5/18/2023 19:30,0.17,995,222,2.62,562
5/18/2023 19:45,0.3,929,163,2.22,582
5/18/2023 20:00,0.65,864,95,1.6,582
5/18/2023 20:15,0.7,826,101,1.49,586
5/18/2023 20:30,0.84,951,73,1.17,617
5/18/2023 20:45,0.95,747,37,0.49,610
5/18/2023 21:00,0.89,76,7,0.82,524
5/18/2023 21:15,1,0,0,0,133
5/19/2023 9:00,0.99,1353,7,0.24,681
5/19/2023 9:15,0.73,1060,72,1.45,766
5/19/2023 9:30,0.96,1029,31,0.87,776
5/19/2023 9:45,0.99,981,3,0.26,783
5/19/2023 10:00,0.97,1076,21,0.41,785
5/19/2023 10:15,0.73,1081,103,1.3,739
5/19/2023 10:30,0.76,1150,80,1.49,735
5/19/2023 10:45,0.94,1046,56,1.17,755
5/19/2023 11:00,0.95,1073,39,1.13,762
5/19/2023 11:15,0.99,1004,3,0.31,781
5/19/2023 11:30,0.99,1020,9,0.35,759
5/19/2023 11:45,0.99,1000,3,0.27,741
5/19/2023 12:00,0.95,938,32,0.66,643
5/19/2023 12:15,0.99,1177,7,0.3,737
5/19/2023 12:30,0.99,1063,4,0.23,740
5/19/2023 12:45,0.98,942,11,0.31,686
5/19/2023 13:00,0.85,949,50,1.3,612
5/19/2023 13:15,0.93,1016,35,0.99,630
5/19/2023 13:30,0.98,874,9,0.46,654
5/19/2023 13:45,0.99,880,4,0.31,653
5/19/2023 14:00,0.99,947,2,0.26,644
5/19/2023 14:15,0.98,903,14,0.45,637
5/19/2023 14:30,1,918,1,0.2,681
5/19/2023 14:45,0.98,994,18,0.42,675
5/19/2023 15:00,0.93,1061,58,1.38,637
5/19/2023 15:15,0.87,1092,84,1.4,664
5/19/2023 15:30,0.94,1114,46,1.11,674
5/19/2023 15:45,0.96,1084,34,0.78,688
5/19/2023 16:00,0.9,1108,73,1.28,680
5/19/2023 16:15,0.94,1109,51,1.15,700
5/19/2023 16:30,0.96,1114,37,0.77,718
5/19/2023 16:45,0.87,981,58,1.16,700
5/19/2023 17:00,0.19,1098,182,2.42,614
5/19/2023 17:15,0.25,1156,188,2.32,640
5/19/2023 17:30,0.43,1133,133,1.98,657
5/19/2023 17:45,0.69,992,94,1.63,657
5/19/2023 18:00,0.83,1061,89,1.39,622
5/19/2023 18:15,0.72,1060,139,1.51,622
5/19/2023 18:30,0.83,951,99,1.46,620
5/19/2023 18:45,0.81,922,126,1.43,632
5/19/2023 19:00,0.72,878,120,1.65,612
5/19/2023 19:15,0.58,917,129,1.8,594
5/19/2023 19:30,0.72,821,114,1.57,583
5/19/2023 19:45,0.44,867,121,1.98,587
5/19/2023 20:00,0.87,809,66,1.2,587
5/19/2023 20:15,0.91,782,66,0.89,587
5/19/2023 20:30,0.94,884,48,0.76,618
5/19/2023 20:45,0.96,697,26,0.22,602
5/19/2023 21:00,0.9,70,7,0.9,508
5/19/2023 21:15,1,0,0,0,142
5/20/2023 9:00,0.99,1356,16,0.3,683
5/20/2023 9:15,0.88,1147,43,1.34,772
5/20/2023 9:30,0.99,1059,7,0.38,799
5/20/2023 9:45,0.98,1014,12,0.24,801
5/20/2023 10:00,0.98,1057,8,0.4,805
5/20/2023 10:15,0.94,1052,45,1.19,765
5/20/2023 10:30,0.79,1106,82,1.51,750
5/20/2023 10:45,0.83,1118,73,1.52,732
5/20/2023 11:00,0.76,1138,88,1.48,743
5/20/2023 11:15,0.95,1106,43,1.05,789
5/20/2023 11:30,0.98,974,8,0.3,778
5/20/2023 11:45,0.99,1066,6,0.31,773
5/20/2023 12:00,0.92,1006,44,0.96,700
5/20/2023 12:15,0.99,1174,7,0.33,768
5/20/2023 12:30,0.99,1044,3,0.24,751
5/20/2023 12:45,0.98,1022,16,0.4,718
5/20/2023 13:00,0.78,983,61,1.45,625
5/20/2023 13:15,0.92,1020,47,1.15,649
5/20/2023 13:30,0.99,1046,2,0.35,668
5/20/2023 13:45,0.99,909,5,0.27,669
5/20/2023 14:00,0.99,1020,6,0.28,666
5/20/2023 14:15,0.98,947,9,0.33,706
5/20/2023 14:30,0.98,939,5,0.39,678
5/20/2023 14:45,1,925,0,0.21,697
5/20/2023 15:00,0.98,1009,4,0.29,699
5/20/2023 15:15,0.99,952,4,0.24,710
5/20/2023 15:30,1,984,3,0.23,708
5/20/2023 15:45,0.98,942,19,0.49,664
5/20/2023 16:00,0.86,975,67,1.35,634
5/20/2023 16:15,0.72,1013,88,1.55,650
5/20/2023 16:30,0.95,1025,42,1.15,666
5/20/2023 16:45,0.93,994,58,1.13,659
5/20/2023 17:00,0.38,979,123,1.88,577
5/20/2023 17:15,0.91,1049,42,1.21,662
5/20/2023 17:30,0.99,959,2,0.31,696
5/20/2023 17:45,0.98,904,11,0.39,682
5/20/2023 18:00,0.9,1051,95,0.94,642
5/20/2023 18:15,0.93,944,59,0.96,636
5/20/2023 18:30,0.93,879,50,0.67,636
5/20/2023 18:45,0.95,833,33,0.33,614
5/20/2023 19:00,0.93,830,50,0.74,582
5/20/2023 19:15,0.84,836,98,1.37,554
5/20/2023 19:30,0.9,796,66,1.25,546
5/20/2023 19:45,0.83,821,106,1.26,549
5/20/2023 20:00,0.9,857,74,1.25,547
5/20/2023 20:15,0.89,800,82,1.21,561
5/20/2023 20:30,0.95,846,37,0.78,586
5/20/2023 20:45,0.96,644,19,0.38,595
5/20/2023 21:00,0.94,69,3,0.69,507
5/20/2023 21:15,1,0,0,0,123
